Class,Content,ID,Platform
politics,"#حلب في الربع ساعة الأخير قبل الرحيل كأنها #حيفا في زمن النكبة لا حلب في زمن الثورة..
ماجد عبد الهادي
#الجزيرة",1194635187100897281,twitter
sports,"الشرطة البريطانية تخلي ملعب أولد ترافورد بمدينة #مانشستر وتقرر إلغاء مباراة الشياطين الحمر ضد #بورنموث بدعوى العثور على طرد مشبوه
المصدر: الأوروبية
#الجزيرة",1178227915789496321,twitter
art-and-entertainment,"""حكايتي.."" مسلسل كان منتظراً للفنان محمود الجندي في رمضان.. لكن حكايته في هذه الحياة انتهت قبل ذلك ",1179806206812196865,twitter
others,"""أردني أردني أم أردني فلسطيني؟"" سؤال يحير الجماهير �",1169486887221977088,twitter
politics,RT @AJABreaking: عاجل | كالامار: طلبت تفويضا لزيارة #السعودية وحتى الآن لم أحصل على إجابة,1143858850325508096,twitter
politics,تقرير: زياد بركات | بن سلمان يضع العلاقات السعودية الأمريكية بمأزق بعد تقدم الكونغرس بمشروع يعاقب المملكة على انتهاكها حقوق الإنسان واغتيال #خاشقجي، هل يحدث المشروع انعطافا في السياسات الأمريكية تجاه حلفائها؟ ,1149443002785509377,twitter
science-and-technology,"""إف بي آي"" تستغل حجة طلب الحصول على بيانات أحد منفذي هجوم كاليفورنيا لتستطيع التجسس على مستخدمي الآيفون",812386155471598_1023444944365717,facebook
politics,RT @AJABreaking: عاجل | التنظيم الوحدوي الناصري في #اليمن: الثقة في التحالف تزعزعت ونستنكر موقفه من الانقلاب الجديد على الشرعية,1163493794836307969,twitter
crime-war-conflict,#شاهد – في روسيا.. قاتل يفشل بالهرب من سقف المحكمة بعدما سئم من سماع محاكمته ,0y9MoCoiX8E,youtube
politics,أصدر ملك #السعودية أمرا بإعفاء الأمير مقرن بن عبد العزيز من ولاية العهد واختيار الأمير محمد بن نايف خلفا له، وتعيين الأمير محمد بن سلمان وليا لولي العهد. #الجزيرة,1083023088936280064,twitter
politics,"""الفقر والعوز"".. هكذا اعتاد #السيسي الحديث عن قلة الإمكانيات والموارد بمؤتمراته.. هل يستخدم اللهجة ذاتها بعد ما كشفه الفنان محمد علي من تناقض كبير بين الواقع وتصريحاته؟ ",1182730103484235777,twitter
art-and-entertainment,"""كرهبة؟ كهربا؟ كـ...!؟؟"" ما هي..؟",1054320411498831872,twitter
politics,#تغطية_مفتوحة - تبادل لإطلاق النار بين عناصر من الشرطة العسكرية وجهاز المخابرات في #الخرطوم ,B7PURdwfFlQ,youtube
others,@E8H6M7 @cat_7777 صحيح، أنتجنا العديد من القصص عن حالات الانتحار بسبب هذه اللعبة، ندعوك لمتابعة إحدى هذه القصص: ,1060466633855033351,twitter
others,@No_way_1 قصة عليان البوات تأتينا من الأردن يا عزيزي وبالتحديد من منطقة تسمى الأغوار,1104667533263671296,twitter
politics,RT @AJABreaking: عاجل | بوتين: لا بد من إطلاق حوار واسع بين الحكومة السورية وكافة الجماعات الكردية المسلحة,812386155471598_1687775047932700,facebook
others,@EMH1991 ربما لا يملكونها في مدينتهم,QtOKYXr7Jds,youtube
politics,RT @AJABreaking: عاجل | السيناتور الجمهوري ماركو روبيو على تويتر: آن الأوان للحكومة #السعودية أن تحترم الحقوق الأساسية لمواطنيها,1095090172528607232,twitter
politics,#ترمب يقول إن مساعي محاكمته برلمانيا بهدف عزله تفتقر إلى الدعم ,Joezrh7NqBQ,youtube
politics,RT @AJABreaking: عاجل | ترمب عبر تويتر: المفاوضات تسير بشكل جيد بشأن أفغانستان وسنرى إذا كانت ستكلل بالنجاح في النهاية,1090576480281772032,twitter
others,@AmeR_99_ شكراً.. محبة نعتز بها..,812386155471598_1417980128245528,facebook
crime-war-conflict,عاجل | الحكومة اليمنية: ندين العدوان الإماراتي الصريح والهادف إلى منع الشرعية من بسط سيادتها الكاملة على أرضها,1052553132805255168,twitter
politics,#نازلين_كلنا_عبيروت.. وسم يدعو إلى استمرار الحراك حتى تحقيق مطالب الشارع اللبناني رغم انعقاد الاجتماعات بشأن تشكيل الحكومة الجديدة #نشرتكم ,812386155471598_2330286400348225,facebook
politics,"حزب الله يتحدث عن حق #لبنان في دفاع مشروع عن نفسه تتحمل إسرائيل مسؤولية نتائجه.. هل هي نبرة تهديد أم تسجيل موقف؟
تقرير: إيهاب العقدي ",1090127400858537989,twitter
politics,RT @AJABreaking: عاجل | قوى إعلان الحرية والتغيير بالسودان: لن يقبل الشعب السوداني بأي من رموز النظام كجزء من عملية التغيير,1120426963435511811,twitter
spiritual,"RT @ajanet_ar: الصحيفة أكدت أن النقاش بشأن لبس الحجاب موجود بين نساء المجتمع المسلم أيضا

",812386155471598_1694427207267484,facebook
crime-war-conflict,RT @AJABreaking: عاجل | جماعة الحوثي تعلن استهداف مواقع في قاعدة الملك خالد بخميس مشيط بالسعودية بطائرات مسيرة,1164942495043768320,twitter
politics,"""ترامب جديد"" رئيسًا لوزراء بريطانيا؟ ماذا ينتظرها وينتظر العالم؟
#الجزيرة▶️سياسة",14G_2K_dgEs,youtube
politics,"انطلاق المظاهرات في مدينة بحري بالسودان
المصدر: مواقع التواصل ",1084434892421615616,twitter
politics,RT @AJABreaking: عاجل | وزير النقل اليمني: خطر #إيران واضح لكن دور الإمارات هو دور غادر في ثياب صديق,1165680344902844416,twitter
politics,RT @AJABreaking: عاجل | السلطات المصرية تجدد حبس الزميل محمود حسين لمدة 45 يوما بعد أكثر من 3 سنوات من الحبس الاحتياطي,812386155471598_2703555556354639,facebook
politics,"RT @ajanet_ar: عامان من الحصار
الشرارة الأولى انطلقت من واشنطن لينتهى بها المقام ساعية لمزيد من تعديم العلاقات مع #الدوحة.. كيف حصل هذا؟

h…",1143442559857057792,twitter
human-rights-press-freedom,"#قمة_الإعلام_الدوحة | مؤتمر القمة العالمية للإعلام تحت شعار ""مستقبل الأخبار والمؤسسات الإخبارية""، بحضور عدد كبير من مسؤولي المؤسسات والوكالات الإخبارية من مختلف دول العالم.
http://wmsdoha2016.com
#الجزيرة",1185194018340294656,twitter
sports,"""مفحم"" في الملاعب وفي المؤتمرات الصحفية..
 تاريخ حافل لمدرب ""محاربي الصحراء"".. هل يكون ختامه مسكاً اليوم؟""",ZuTXxjigdl4,youtube
others,الجزيرة هذا الصباح - الثقة في الغرباء حاجة فرضتها طبيعة العصر .. فما حدودها؟ ,812386155471598_1063586270351584,facebook
crime-war-conflict,RT @AJABreaking: عاجل | مراسل #الجزيرة: استشهاد فلسطيني برصاص الاحتلال الإسرائيلي في بلدة عبوين شمال مدينة رام الله,1108114175631519744,twitter
politics,RT @AJABreaking: عاجل | وزير النقل اليمني: قوات  من الجيش  الوطني تصل إلى منطقة خور مكسر بعدن,1166982463954006016,twitter
others,"@sawsans_Soufan قمنا بتغطيتها يا صديقتنا.. يمكنك متابعتها على الروابط التالية:

https://t.co/TJYq9Kc1Ko",812386155471598_1306647386045470,facebook
environment,"إعصار مانكوت، أكثر الأعاصير نشاطاً بل الأعنف والأشد تدميراً هذا العام يجتاح شمال الفلبين، ويتجه حالياً إلى الصين بسرعة 200 كلم في الساعة مخلفاً عشرات الضحايا.
يدمر أسطحاً و يقتلع أشجاراً ويتسبب في أمطار غزيرة وهبوب رياح عاتية، وعدد الضحايا في ارتفاع..",XDFRO0G7USc,youtube
politics,أربع جولات من المفاوضات بشأن #سد_النهضة جمعت القاهرة والخرطوم وأديس أبابا دون اتفاق.. هل تشهد جولة واشنطن إنفراجا بالوصول لاتفاق يجنب #مصر الأثار السلبية للسد؟ | تقرير: أحمد العساف | الحصاد ,8YVNq21nl1A,youtube
politics,"""بعد أسبوعين من المعاناة في سجون #الإمارات طلبت منهم إعادتي إلى #غوانتنامو أو أي دولة أخرى"".. زعيم قبيلة ""تره خيل"" يروي قصة تنقله بين المعتقلات بدون تهمة
ناصر شديد | كابل | الجزيرة ",1214924436266242049,twitter
